customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
5748,Brian Perez,smithmichael@example.net,United States Minor Outlying Islands,2018-07-21,Premium,6293.43
5749,Kara Singleton,jameswilliams@example.com,Argentina,2019-07-07,Basic,29995.50
5750,Jennifer Norton,jefferydiaz@example.com,Iran,2020-01-10,Premium,42256.44
5751,Jacob Peters,angelaandrade@example.net,Mongolia,2023-05-11,Standard,12395.19
5752,Elizabeth Tyler,williamsmichael@example.com,Liechtenstein,2022-04-12,Basic,2319.97
5753,Christine Boyer,rebeccasmith@example.net,Saint Pierre and Miquelon,2019-04-10,Premium,23776.59
5754,Jennifer Price,alejandro47@example.com,Anguilla,2022-09-27,Basic,36437.06
5755,Robert Smith,zshelton@example.com,Slovenia,2020-07-19,Basic,26937.09
5756,Kurt Salazar,brewermarcus@example.com,Trinidad and Tobago,2024-03-24,Standard,10436.36
5757,Sharon Goodman,frankjackson@example.org,Armenia,2021-07-11,Premium,20598.40
5758,Albert Ross,andrewsmichelle@example.com,Timor-Leste,2019-05-31,Premium,25781.92
5759,Sara Garcia,patrickallen@example.net,Belgium,2020-11-30,Standard,18682.18
5760,Rebecca Davis,tina20@example.org,Mexico,2018-08-17,Standard,24326.86
5761,Casey Thomas,angelashelton@example.org,Faroe Islands,2018-07-21,Premium,29746.46
5762,Raymond Fields,kenneth24@example.net,Nepal,2024-06-02,Standard,40368.98
5763,Dustin Johnson,heatherschroeder@example.org,American Samoa,2021-05-08,Basic,48566.61
5764,Connor West,amypowers@example.com,Panama,2020-10-21,Premium,2443.22
5765,Antonio Willis,tbradley@example.org,Grenada,2022-03-22,Standard,34152.18
5766,Christopher Morris,fwilson@example.com,Colombia,2021-01-27,Basic,43092.06
5767,Stephanie Horton,ricky76@example.com,Azerbaijan,2024-11-17,Standard,21623.87
5768,Kimberly Levy,xellis@example.org,Honduras,2022-08-09,Premium,16411.04
5769,Donald Arnold,maybernard@example.org,India,2022-11-21,Standard,8175.28
5770,Timothy Bennett,toddlopez@example.org,Saint Helena,2021-06-26,Standard,21237.18
5771,Jenny Franco,robertburns@example.org,Japan,2022-01-31,Standard,37837.69
5772,Charles Morris,dzimmerman@example.org,Mayotte,2021-10-24,Basic,44633.93
5773,Catherine Turner,,Cayman Islands,2024-05-28,Standard,39147.59
5774,William Shah,jamesle@example.org,Congo,2021-06-17,Standard,48241.42
5775,Tanya Thompson,jeffguzman@example.org,Hungary,2020-02-27,Basic,40282.70
5776,Michael Wise,samantha01@example.com,French Southern Territories,2018-04-29,Standard,6629.71
5777,Eric Middleton,brittanymoore@example.com,Iceland,2022-02-22,Standard,39966.61
5778,Alexander Ortega,barbaraperez@example.net,Norway,2022-04-11,Premium,42728.98
5779,Douglas Stout,jamesbest@example.com,Bouvet Island (Bouvetoya),2020-01-25,Standard,16891.72
5780,Craig Peterson,jaredboyd@example.net,Norway,2021-03-30,Premium,5509.09
5781,Holly Weber,petersonkathryn@example.net,Northern Mariana Islands,2021-09-30,Basic,30451.18
5782,Gina Olson,brian25@example.com,Bulgaria,2020-07-26,Premium,556.89
5783,Patrick Becker,smithadam@example.com,Tunisia,2022-10-09,Premium,42793.22
5784,Kristin Morrison,wesley46@example.net,Korea,2019-05-01,Premium,7692.58
5785,Nathan Mullins,juliagarcia@example.net,Egypt,2020-01-12,Standard,21466.28
5786,Tiffany James,blake69@example.org,Papua New Guinea,2023-05-14,Basic,32866.54
5787,Judith Mcmillan,francismason@example.org,Philippines,2021-06-26,Standard,6803.39
5788,Rebekah Reid,,Papua New Guinea,2021-07-18,Basic,3459.88
5789,Paul Richardson,tthompson@example.org,Cambodia,2018-04-24,Premium,4045.35
5790,Jason Fisher,hartmansarah@example.com,Zambia,2021-02-24,Basic,49176.35
5791,Erik Morales,mjohnson@example.com,Swaziland,2019-01-14,Standard,45544.87
5792,Ryan Kirby,kathleen20@example.com,Ghana,2023-08-24,Standard,26717.10
5793,Nicholas Walker,swalters@example.org,French Southern Territories,2023-10-19,Basic,19473.42
5794,Melissa Bullock,timothyreed@example.net,Ethiopia,2018-09-03,Premium,38048.60
5795,Bryan Franklin,emma68@example.org,Pakistan,2024-01-08,Premium,5506.56
5796,Lisa Barry,john12@example.org,Haiti,2024-08-08,Basic,49100.73
5797,Scott Morales,jcampbell@example.com,Bahamas,2023-05-25,Basic,24777.26
5798,Matthew Contreras,juan86@example.net,Vietnam,2024-04-07,Premium,9874.60
5799,Amanda Mcgrath,stevenschristopher@example.org,Saint Martin,2018-11-21,Premium,28934.19
5800,Andrew Taylor,alexandra05@example.com,New Caledonia,2022-01-07,Standard,46543.19
5801,Terri Garcia,lparker@example.net,Angola,2018-02-25,Standard,22361.16
5802,David Jones,barrettkimberly@example.org,Kazakhstan,2022-08-01,Standard,42651.82
5803,Corey Jones,samantha20@example.com,Montenegro,2022-10-07,Premium,7449.01
5804,Alexis Rosario,brian41@example.org,Barbados,2019-03-31,Premium,2768.21
5805,Andrew Boone,charlesowen@example.com,Solomon Islands,2023-12-06,Standard,11517.50
5806,Brandon Luna,cdunn@example.com,Israel,2023-05-15,Standard,11476.00
5807,Jeffrey Levy,deborah41@example.com,Mali,2021-11-17,Basic,29478.24
5808,Timothy Cook,knightdavid@example.net,Bulgaria,2022-04-30,Basic,2499.88
5809,Kara Jennings,cooperjerry@example.com,Brazil,2024-03-19,Standard,48687.78
5810,George Wilson,uthompson@example.com,Tanzania,2019-11-23,Standard,49171.71
5811,Daniel Wood,josejohnson@example.org,Oman,2023-10-07,Premium,15557.17
5812,Tracey Smith,stephanie72@example.com,Guernsey,2019-05-21,Basic,27918.85
5813,Samuel Johnson,victorjones@example.org,Albania,2020-08-10,Basic,16282.51
5814,Frank Johnson,manuel24@example.org,Mexico,2020-11-03,Standard,39866.10
5815,Michelle Johnson,icraig@example.com,Seychelles,2021-01-04,Premium,1668.63
5816,Robin Russell,powerssandra@example.net,Saint Pierre and Miquelon,2022-10-25,Standard,15344.60
5817,Laura Casey,raymondjanet@example.com,Sierra Leone,2022-02-13,Standard,32645.13
5818,Robert Carr,martinjennifer@example.net,Korea,2021-10-18,Basic,7367.54
5819,Ashley Moody,dorothybruce@example.net,Colombia,2020-03-17,Premium,5659.04
5820,Jillian Roach,rogersbrittany@example.com,Nigeria,2020-03-03,Premium,46739.27
5821,Henry Fields,jasmine02@example.com,Japan,2023-01-07,Standard,38510.57
5822,Christopher Sanchez,zgarrett@example.com,Uganda,2024-11-23,Basic,36575.51
5823,Arthur Miller,chad29@example.net,Saint Lucia,2023-07-06,Basic,47010.24
5824,Shawn Hernandez,jacob67@example.com,Luxembourg,2018-12-14,Standard,21975.58
5825,Cynthia Cruz,aromero@example.com,Afghanistan,2022-06-19,Premium,12220.52
5826,Stephanie King,gordonlaura@example.net,Guinea-Bissau,2021-04-17,Basic,32111.63
5827,Michael Tanner,juliadavis@example.com,Korea,2019-11-13,Standard,8569.08
5828,Amy White,laceycruz@example.net,Iceland,2020-02-24,Basic,26990.91
5829,Alexis Griffin,brittanycoffey@example.net,Brazil,2019-11-27,Premium,44897.19
5830,Jane Kirby,rbrown@example.net,United States Virgin Islands,2021-12-19,Basic,729.52
5831,Tiffany Henderson,maddenmelissa@example.org,Micronesia,2024-02-02,Premium,40079.69
5832,Michael Weber,dominiquepowers@example.com,India,2018-10-03,Basic,39223.50
5833,Cindy Jenkins,zperez@example.org,Cuba,2020-10-08,Premium,12821.00
5834,Linda Cordova,myersjacqueline@example.net,Lithuania,2020-03-07,Premium,19391.99
5835,Ricky Peterson,foxanthony@example.org,Guadeloupe,2020-07-29,Standard,35987.41
5836,Amber Franklin,bradleygarrett@example.org,Guyana,2023-08-23,Premium,13411.59
5837,Michael Gill,belltheresa@example.com,Uganda,2020-07-28,Standard,42403.75
5838,Edward Marsh,kimberly24@example.org,Israel,2021-06-05,Premium,1884.62
5839,Anthony Smith,caitlynwalton@example.net,New Zealand,2019-03-02,Basic,3549.27
5840,Jessica Davis,farmerwilliam@example.net,Ukraine,2022-06-12,Standard,23761.11
5841,Lisa Herrera,qsnyder@example.net,American Samoa,2021-03-19,Basic,45259.65
5842,Ryan Davis,sramirez@example.org,British Indian Ocean Territory (Chagos Archipelago),2022-10-07,Standard,49446.04
5843,Jessica Cook,costawendy@example.org,Fiji,2021-02-16,Standard,12794.23
5844,Johnny May,joangarcia@example.com,Guinea,2022-01-12,Standard,13168.19
5845,Mary Anderson,christinewilliams@example.net,Egypt,2018-08-08,Basic,10592.27
5846,Jennifer Meadows,lewistyler@example.net,Japan,2024-01-01,Standard,34452.86
5847,Ian Foster,melissa51@example.com,Egypt,2023-05-01,Basic,31015.10
5848,Michael Irwin,james27@example.org,Maldives,2023-01-19,Basic,39235.48
5849,Anthony Gardner,clarkamber@example.org,Brazil,2019-03-15,Premium,32125.17
5850,Mark Pham,shawmelanie@example.com,United States of America,2021-08-05,Premium,32218.10
5851,Randy Smith,raymichael@example.net,Mali,2019-05-21,Premium,26877.88
5852,Rebecca Wilson,kross@example.org,Luxembourg,2023-08-20,Basic,33087.42
5853,Debbie Adams,campbellkristen@example.com,Samoa,2024-01-17,Basic,19361.23
5854,Stephanie Ross,hamiltondeborah@example.org,Portugal,2024-12-23,Basic,29006.06
5855,John Larsen,ganderson@example.org,Guam,2024-07-29,Basic,25773.17
5856,Matthew Vincent,jacksonpatrick@example.net,Thailand,2019-09-27,Basic,29982.64
5857,Matthew York,vkelly@example.net,Cambodia,2021-06-07,Standard,24113.92
5858,Michelle Matthews,zweaver@example.com,United Kingdom,2019-06-29,Standard,5322.24
5859,William Johnston,melissabarnett@example.com,Falkland Islands (Malvinas),2023-01-15,Basic,6962.76
5860,Shawn Richmond,thompsonamber@example.net,Kazakhstan,2022-03-24,Premium,1917.82
5861,Richard Torres,jeffrey37@example.org,Honduras,2019-01-02,Basic,49326.13
5862,Maria Oliver,huntsamuel@example.org,Slovakia (Slovak Republic),2024-01-23,Basic,48178.99
5863,Lindsey Ramos,danielespinoza@example.net,Equatorial Guinea,2020-10-31,Premium,13463.20
5864,Kenneth Smith,sarah27@example.net,Vietnam,2020-04-14,Basic,32470.00
5865,Brooke Harris,qramsey@example.org,Ghana,2024-08-23,Standard,8220.43
5866,William Moyer,camposronald@example.com,Saint Pierre and Miquelon,2020-08-22,Premium,28443.86
5867,Joseph Franklin,davisnicholas@example.com,Tunisia,2019-02-27,Premium,48791.72
5868,Stephen Griffin,janiceanderson@example.com,Tanzania,2024-03-01,Standard,1601.17
5869,Juan Campos,angelarivera@example.net,Northern Mariana Islands,2019-10-06,Basic,10583.50
5870,Lori Turner,connie03@example.net,Mexico,2019-12-08,Basic,43360.01
5871,Joseph Stein,nicholas69@example.org,Mali,2018-07-22,Basic,28945.90
5872,David Lawson,idavies@example.net,Rwanda,2020-05-18,Premium,7370.71
5873,Gary Perez,michellecooper@example.org,Angola,2018-07-03,Premium,843.65
5874,John Burke,williamsonlaura@example.net,Malta,2020-07-31,Premium,44459.29
5875,Kelli Acevedo,howardzachary@example.net,Spain,2018-03-08,Premium,34614.08
5876,Tyrone Spears,lisa12@example.net,Marshall Islands,2022-04-30,Standard,21755.13
5877,William Manning,joshua18@example.org,Cook Islands,2019-04-15,Premium,45511.03
5878,Kristin Rodriguez,tmullins@example.com,Cameroon,2023-09-12,Basic,29883.64
5879,Allison Lang,jeffrey20@example.org,Nepal,2024-04-05,Basic,24094.24
5880,Michael Santos,ramosronald@example.com,Tonga,2022-05-02,Premium,659.08
5881,Aaron Waters,teresaflores@example.net,Norfolk Island,2018-12-09,Standard,9548.61
5882,Janet Brown,philipchavez@example.org,Iceland,2022-04-21,Premium,14509.32
5883,Christopher King,christopher51@example.com,Saint Pierre and Miquelon,2020-08-21,Basic,14539.21
5884,Luis Kim,davidsonwilliam@example.net,Cayman Islands,2021-07-31,Basic,12274.03
5885,Deborah Allen,amy17@example.net,Central African Republic,2018-12-15,Basic,25565.70
5886,Melanie Garner,wharris@example.com,Bangladesh,2018-07-14,Standard,13890.54
5887,Thomas Johnson,xsantiago@example.org,Nepal,2024-03-04,Basic,6998.81
5888,Alexander Swanson,bryanbrianna@example.com,Isle of Man,2021-07-13,Standard,20492.54
5889,Rachel Stein,sara62@example.com,Mali,2024-08-08,Standard,41619.67
5890,Robert Hawkins,vmendoza@example.com,Afghanistan,2019-02-05,Premium,282.13
5891,Edward Bright,campbelldanny@example.org,Korea,2018-03-11,Standard,41781.52
5892,Shawn Chan,robertkelly@example.net,Sierra Leone,2022-07-14,Premium,275.06
5893,Glenn Hudson,ymendoza@example.org,Korea,2021-02-16,Standard,47629.59
5894,David Craig,alexander49@example.net,Malawi,2024-08-06,Standard,21932.99
5895,Tracy Wright,wward@example.com,Dominica,2018-11-02,Standard,1075.30
5896,Edwin Crosby,ginachase@example.com,Kazakhstan,2018-07-08,Standard,21699.26
5897,David Green,thoward@example.net,Cook Islands,2022-05-17,Standard,13506.76
5898,Veronica Zimmerman,jonesanna@example.net,Lao People's Democratic Republic,2018-10-30,Premium,45258.86
5899,Michael Lawson,pbrown@example.net,Mauritius,2022-05-29,Standard,15024.63
5900,Nathan Cline,wbrown@example.net,Maldives,2018-12-21,Basic,4605.78
5901,Matthew Wong,jeffrey29@example.net,Portugal,2020-07-09,Standard,179.12
5902,Stephanie Allen,lance24@example.org,Cape Verde,2023-01-05,Basic,16264.16
5903,Whitney Green,turnerroger@example.net,Hungary,2022-06-22,Basic,40915.45
5904,Stacy Harvey,ryanshannon@example.org,Tuvalu,2024-08-19,Standard,38644.05
5905,Dawn Sandoval,cmartin@example.com,Bosnia and Herzegovina,2023-04-07,Premium,26187.36
5906,Jeremy Bryant,icasey@example.org,Guam,2018-03-03,Standard,38672.98
5907,Barbara Ware,calvinburns@example.com,Venezuela,2020-03-08,Standard,21042.55
5908,Brady Harmon,sgonzalez@example.org,Qatar,2020-04-08,Standard,27742.66
5909,Cindy Jones,sandersrobert@example.net,British Indian Ocean Territory (Chagos Archipelago),2022-03-28,Basic,36308.22
5910,Eric Craig,iwilliamson@example.net,Saint Kitts and Nevis,2024-05-01,Basic,20322.30
5911,Morgan Mendoza,vjackson@example.org,Macao,2022-05-10,Basic,23009.76
5912,Eric Hudson,davidsnyder@example.net,Tuvalu,2018-03-05,Basic,11780.58
5913,Jessica Williams,cgarcia@example.org,Northern Mariana Islands,2022-11-11,Basic,27815.50
5914,Max Howard,matthewherrera@example.net,China,2024-05-06,Premium,23676.67
5915,Ethan Hernandez,zavalaanthony@example.net,Comoros,2023-06-11,Basic,3725.13
5916,Benjamin Waters,johnadams@example.com,Lesotho,2018-05-06,Standard,40162.25
5917,Sabrina Davis,reedleroy@example.org,Togo,2022-10-23,Premium,18214.77
5918,Austin Wilson,christopher19@example.org,Korea,2018-11-14,Basic,22778.09
5919,Jessica Kennedy,mhester@example.org,Sweden,2022-03-25,Premium,34691.35
5920,Christine Leon,twinters@example.com,Ecuador,2020-08-27,Premium,1211.62
5921,Cheryl Preston,michaelhuerta@example.org,Guyana,2018-12-23,Premium,21637.49
5922,Michael Rojas,lisadavis@example.org,Central African Republic,2022-01-08,Standard,42478.58
5923,Elijah Powell,kayla91@example.com,Mozambique,2023-11-09,Basic,27997.48
5924,Lisa Sweeney,oruiz@example.org,Reunion,2020-02-05,Standard,833.16
5925,April Patterson,mikegonzalez@example.org,Bangladesh,2018-11-19,Basic,42753.55
5926,Rebecca Robinson,nathan36@example.com,Nicaragua,2024-05-30,Standard,46732.76
5927,Melissa Lucero,samuelhamilton@example.com,Norfolk Island,2018-10-26,Standard,18124.23
5928,Elizabeth Caldwell,rachael81@example.org,Panama,2023-09-22,Standard,48578.62
5929,Troy Walton,wvillarreal@example.org,Mongolia,2019-04-28,Standard,24384.23
5930,Alexander Hoover,hillmikayla@example.net,French Polynesia,2021-04-06,Basic,4601.60
5931,Leonard Taylor,davismaria@example.com,Kiribati,2019-07-20,Standard,14910.21
5932,Daniel Juarez,brendan97@example.net,United Arab Emirates,2024-10-02,Premium,39224.51
5933,Kenneth Rojas,htaylor@example.org,Burundi,2019-01-31,Basic,33681.42
5934,Cindy Hernandez,brianahoover@example.net,Turkmenistan,2024-03-08,Premium,14088.51
5935,Amanda Wood,normanstephanie@example.net,Heard Island and McDonald Islands,2024-10-28,Basic,29651.81
5936,Teresa Henry,jmiller@example.org,Saint Kitts and Nevis,2019-07-19,Standard,13386.93
5937,Jasmine Johnson,benjaminluna@example.org,Albania,2019-10-29,Premium,30197.61
5938,Erin Bird,molly80@example.org,Spain,2023-05-10,Standard,25660.12
5939,Christina Wilkins,jason36@example.org,United States Virgin Islands,2018-11-01,Standard,2764.39
5940,Dennis Lopez,wilsonvalerie@example.com,Morocco,2020-12-18,Basic,36597.42
5941,Mark Rios,beckyblake@example.com,Nepal,2020-12-27,Premium,5351.27
5942,Ashley Gray,guzmancarl@example.com,French Guiana,2024-03-17,Standard,34082.66
5943,Mason Stewart,andrewrandall@example.com,Montserrat,2022-03-08,Standard,41688.60
5944,Mark Hartman,santanaveronica@example.org,Italy,2018-07-05,Standard,21812.37
5945,Alexis Avila,patricia36@example.org,Nigeria,2023-09-03,Premium,244.02
5946,Daniel Evans,dianajacobson@example.com,Cote d'Ivoire,2024-06-25,Premium,6403.79
5947,Aaron Silva,bautistanathan@example.com,Cook Islands,2022-02-12,Standard,41542.18
5948,Victoria Gibbs,jeffrey56@example.net,China,2024-06-11,Premium,46911.04
5949,Megan Bright,linkevin@example.net,Lithuania,2018-07-23,Premium,31642.70
5950,Jason Arnold,marcus16@example.net,Saint Martin,2020-06-18,Basic,44933.97
5951,Mitchell Johnson,patricia74@example.org,Belgium,2022-08-07,Standard,47536.89
5952,Krystal Wood,simsjimmy@example.net,Singapore,2023-02-25,Premium,10642.48
5953,Melissa Olsen,rjimenez@example.org,Nigeria,2019-07-12,Standard,42396.15
5954,Victoria Moore,erica68@example.net,Armenia,2023-04-10,Premium,25204.62
5955,Zachary Obrien,brittanyjohnson@example.net,Philippines,2024-04-12,Basic,16472.11
5956,Laurie Thomas,timothy39@example.net,Svalbard & Jan Mayen Islands,2021-02-20,Premium,3014.70
5957,Amanda Mendoza,shannonharris@example.org,Cape Verde,2023-06-12,Basic,32632.29
5958,Walter Tyler,sbradley@example.com,Maldives,2023-10-18,Premium,8129.80
5959,Michael Bryant,evalentine@example.org,Equatorial Guinea,2020-12-08,Basic,22685.94
5960,Miranda Bailey,glassalexis@example.org,Samoa,2019-01-05,Premium,49684.92
5961,Brian Page,cjones@example.org,Argentina,2018-10-24,Standard,47085.72
5962,Kayla Howard,cummingskelli@example.net,Burkina Faso,2024-01-31,Standard,411.73
5963,Mary Hunter,smithjessica@example.com,Philippines,2018-09-27,Premium,39336.43
5964,Fernando Henson,xthomas@example.com,Belgium,2024-04-22,Basic,34930.95
5965,Brian Moore,dbrown@example.net,Comoros,2018-08-30,Premium,5896.82
5966,Barbara Thomas,daniel61@example.org,Bhutan,2022-03-03,Premium,30559.88
5967,Elizabeth Montes,johnwarner@example.net,Iraq,2023-03-15,Premium,49054.64
5968,Tanya Taylor,ili@example.org,Iceland,2018-12-19,Standard,9377.90
5969,Jennifer Klein,zachary00@example.org,Bahrain,2018-11-28,Basic,44017.59
5970,Daniel Rowland,martinezshawn@example.com,Guadeloupe,2022-01-25,Premium,47355.51
5971,Miss Jeanette Marshall,jacobkelley@example.net,South Georgia and the South Sandwich Islands,2022-12-10,Premium,41058.69
5972,Mrs. Kathy Garcia,kylelong@example.org,China,2019-07-12,Premium,2288.12
5973,Alison Tucker,edwardsjames@example.net,Tokelau,2023-03-09,Premium,40502.13
5974,Peggy Smith,adrian42@example.net,Norway,2024-08-28,Standard,34056.22
5975,Joshua Sanders,stephanie72@example.org,Anguilla,2018-01-19,Standard,12895.64
5976,Katherine Owens,ashleymarissa@example.com,Myanmar,2018-12-21,Basic,28742.72
5977,Tyler Bailey,kstein@example.net,San Marino,2021-07-03,Basic,35597.69
5978,Sheri Brooks,christopher49@example.com,Saint Barthelemy,2021-04-15,Premium,40555.34
5979,Isabel Dean,john52@example.org,Bhutan,2019-07-31,Basic,26142.96
5980,Mr. Eric Baker,qhowe@example.org,Montenegro,2022-08-20,Basic,27811.11
5981,Mary Johnson,christinaschneider@example.com,China,2020-05-23,Standard,17296.23
5982,Reginald Valdez,jenniferthomas@example.com,Niue,2024-09-03,Standard,14023.52
5983,John Molina,danielcox@example.com,Burundi,2023-04-19,Premium,20729.64
5984,Crystal Robinson,juanjones@example.org,American Samoa,2018-12-27,Basic,39672.27
5985,Daniel Campbell,marissa21@example.com,Egypt,2023-10-10,Premium,48872.47
5986,John Gregory,oconnellnathan@example.net,United States of America,2020-04-08,Standard,40565.75
